Passenger ID,Gender_x,Age_x,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort_x,Leg Room Service_x,Cleanliness_x,Food and Drink_x,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling_x,Satisfaction_x,PassengerId,Gender_y,Age_y,Flight Class,Seat Comfort_y,Departure/Arrival Time Conv.,Food and Drink_y,Inflight Entertainment,Leg Room Service_y,Baggage Handling_y,Cleanliness_y,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction_y
973,Female,42,Returning,Business,Business,2747,43,55.0,2,2,4,4,2,2,3,2,2,4,2,2,2,2,Neutral or Dissatisfied,973,M,78,Economy,1,2,1,4,4,4,5,57,63,Satisfied
974,Female,37,First-time,Business,Business,158,0,0.0,1,1,3,1,3,2,4,3,5,5,4,1,5,4,Neutral or Dissatisfied,974,M,40,First Class,2,5,3,4,3,4,1,78,19,Unsatisfied
975,Female,21,First-time,Business,Economy,309,0,0.0,2,1,3,1,4,2,2,3,2,2,3,1,2,4,Neutral or Dissatisfied,975,F,39,Business,1,3,5,2,5,2,4,116,84,Satisfied
976,Female,54,Returning,Business,Business,309,0,0.0,0,0,1,3,3,4,2,0,4,3,4,1,4,4,Neutral or Dissatisfied,976,M,26,Premium Economy,2,4,2,4,4,5,1,61,93,Satisfied
977,Male,39,Returning,Business,Business,3907,0,0.0,4,4,3,2,4,1,2,1,2,4,1,1,1,1,Neutral or Dissatisfied,977,F,24,Economy,4,1,2,3,2,1,1,59,3,Satisfied
978,Male,37,First-time,Business,Business,312,0,0.0,4,4,4,4,4,4,4,4,4,4,5,5,4,5,Satisfied,978,M,57,Economy,2,2,2,3,2,5,1,80,22,Unsatisfied
979,Female,59,Returning,Business,Business,2260,0,0.0,2,2,3,5,2,4,5,4,5,3,4,2,4,5,Satisfied,979,F,69,Economy,2,1,4,1,1,5,2,72,67,Neutral
980,Male,53,Returning,Business,Business,3852,0,0.0,5,5,4,3,5,2,3,2,4,1,2,1,2,1,Neutral or Dissatisfied,980,F,66,Business,2,2,5,4,1,3,1,90,35,Neutral
981,Male,57,Returning,Business,Business,2747,0,0.0,4,4,4,3,4,4,3,4,3,2,4,2,4,2,Neutral or Dissatisfied,981,M,49,Economy,1,1,1,1,3,5,2,75,96,Satisfied
982,Female,30,Returning,Business,Business,2129,0,0.0,3,3,1,4,3,3,4,2,4,4,4,3,4,1,Satisfied,982,M,69,Economy,3,3,1,4,1,5,4,7,38,Satisfied
983,Female,48,Returning,Business,Business,3783,0,1.0,4,4,4,1,4,5,2,5,3,2,5,4,5,5,Satisfied,983,M,50,Economy,1,3,2,5,1,4,1,11,98,Neutral
984,Male,37,Returning,Business,Business,2329,0,0.0,3,2,4,1,3,4,5,5,1,1,4,3,4,4,Satisfied,984,M,45,Premium Economy,5,4,4,4,2,1,2,33,83,Satisfied
985,Female,25,First-time,Business,Economy,282,0,0.0,3,2,5,2,2,2,1,1,1,1,5,2,1,5,Neutral or Dissatisfied,985,F,57,Economy,2,5,4,5,1,3,4,8,9,Neutral
986,Male,38,Returning,Business,Business,1998,0,0.0,5,5,3,3,5,5,1,5,1,4,5,5,5,5,Satisfied,986,M,37,Economy,4,5,2,2,1,2,1,64,31,Satisfied
987,Male,42,Returning,Business,Economy,309,0,0.0,3,3,3,5,3,1,5,2,5,5,4,5,5,2,Satisfied,987,F,44,Premium Economy,4,4,2,5,1,2,5,92,7,Satisfied
988,Male,25,First-time,Business,Economy,102,0,0.0,3,3,4,3,2,2,4,4,4,4,4,3,4,4,Neutral or Dissatisfied,988,F,61,Economy,2,1,4,4,1,2,5,67,43,Unsatisfied
989,Female,48,Returning,Business,Economy,158,0,0.0,5,5,2,4,5,4,3,3,4,1,4,3,4,4,Neutral or Dissatisfied,989,M,80,Business,2,5,5,4,5,2,5,24,13,Unsatisfied
990,Male,40,Returning,Business,Economy,396,7,30.0,4,4,1,4,4,1,4,1,4,4,2,4,4,3,Satisfied,990,F,23,Business,2,2,3,3,2,2,2,9,66,Neutral
991,Male,40,Returning,Business,Economy,89,0,0.0,2,2,1,5,2,4,5,1,5,5,3,5,5,4,Satisfied,991,M,77,First Class,3,5,2,5,4,1,1,106,55,Unsatisfied
992,Male,55,Returning,Business,Business,1920,7,5.0,1,5,2,2,5,4,4,4,5,4,4,5,4,4,Satisfied,992,M,22,Premium Economy,3,4,3,5,4,1,5,87,82,Satisfied
993,Male,22,First-time,Business,Economy,113,5,0.0,0,4,3,4,1,4,3,4,3,3,2,4,3,1,Satisfied,993,F,53,Economy,3,1,5,5,3,3,2,113,93,Neutral
994,Female,38,Returning,Business,Business,3827,0,0.0,3,3,5,4,3,4,1,4,4,2,4,3,4,5,Satisfied,994,F,66,Economy,1,3,3,3,4,3,2,38,52,Satisfied
995,Male,35,Returning,Business,Economy,102,0,5.0,4,4,2,4,4,4,3,5,3,3,3,3,3,3,Satisfied,995,F,57,Economy,1,2,1,5,5,4,5,15,86,Satisfied
996,Female,34,First-time,Business,Economy,309,168,165.0,4,1,3,3,4,5,3,2,3,1,5,1,2,5,Neutral or Dissatisfied,996,F,62,Premium Economy,4,3,2,3,2,4,5,116,108,Neutral
997,Male,56,Returning,Business,Economy,89,0,2.0,4,4,1,5,4,3,5,4,5,5,5,5,5,2,Satisfied,997,F,69,Economy,3,1,2,1,4,5,3,58,10,Satisfied
998,Male,37,Returning,Business,Economy,158,0,0.0,4,4,1,3,4,4,3,2,3,3,1,3,3,2,Neutral or Dissatisfied,998,M,71,Economy,5,4,5,3,1,4,2,10,81,Satisfied
999,Male,62,Returning,Business,Business,1637,0,0.0,4,4,1,4,4,5,4,5,3,4,5,4,5,5,Satisfied,999,M,80,Business,4,2,4,2,3,5,2,56,42,Satisfied
1000,Female,63,Returning,Business,Economy,140,5,0.0,5,4,5,1,5,4,3,5,1,5,4,5,4,4,Satisfied,1000,F,57,Business,1,2,5,1,2,2,1,18,90,Satisfied
1001,Male,52,Returning,Business,Economy,89,0,0.0,2,2,2,5,2,1,5,3,5,5,4,5,5,2,Satisfied,1001,M,58,Premium Economy,5,3,4,4,4,2,4,33,47,Satisfied
